0,1,2
522.42335307,0.0503942982337,0.112348892371
522.423569525,0.0536172003823,0.112637945149
522.423728398,0.055982724876,0.112850102223
522.423869851,0.0580888688219,0.113038996237
522.423996085,0.0599684193178,0.113207567602
522.424110497,0.0616719378043,0.113360351224
522.424189041,0.0628414203689,0.113465238728
522.424271398,0.0640676586935,0.113575216496
522.424299231,0.0644820821203,0.113612384939
0.0,-0.0,-0.0
0.0110184924814,0.0086243214429,-0.0645950511314
0.0293766433161,0.0229319728291,-0.172226265943
0.0552979197484,0.0430230561406,-0.324189033621
0.0933600471017,0.0723544121135,-0.54755961332
0.147696815721,0.114052453119,-0.866734564279
0.223880258934,0.172393909394,-1.31417558081
0.338572816558,0.260031841604,-1.98793633601
0.519923734658,0.398140853234,-3.05356777147
0.825742097043,0.629879055026,-4.85020235693
1.35997764608,1.03335160328,-7.99019061354
2.24247408812,1.6981000298,-13.180130723
3.49291452201,2.63583347193,-20.5355029828
5.37398197154,4.0350537177,-31.5992554412
8.33367529828,6.21757038645,-49.0057902008
12.0533941647,8.92814182145,-70.8817444547
16.2286073034,11.920962236,-95.4240649113
21.0001652745,15.2527169199,-123.414604616
26.3974729249,18.8660523079,-154.946741018
32.1993814415,22.5490610757,-188.647848957
38.1982497051,26.1063447161,-223.230867531
44.6810459805,29.6118123798,-260.247719553
51.6649942389,32.9694876134,-299.662104101
59.0175457511,36.0022677957,-340.580943677
66.5375777704,38.5101018183,-381.775619723
74.1915188,40.3548317723,-422.939205005
82.0286244958,41.4090437364,-464.190275039
89.9145026851,41.53750712,-504.695687973
97.838134587,40.6436541959,-544.258211979
105.842202548,38.6334140346,-582.905690373
113.868436032,35.4650144596,-620.16033719
121.92807418,31.088658209,-655.776617455
130.081598222,25.4023039955,-689.612318305
138.454231578,18.2407392197,-721.783706502
147.122911959,9.43443525815,-752.112533045
156.101765996,-1.16857532338,-780.096934372
165.203025662,-13.4756812827,-804.71506083
174.37894455,-27.4319421073,-825.531345185
183.716597147,-43.1200699329,-842.463441238
193.437789959,-60.9779083241,-855.47123861
