0,1,2
74.8841432663,70.83558535,0.431153935938
20.9227236215,32.2059926144,108.548756489
74.1241337069,67.7940073856,0.334216965662
21.8137907784,35.304029815,108.623336646
73.23306655,64.695970185,0.259636809172
22.8456742173,38.4558128978,108.680129598
72.2011831111,61.5441871022,0.202843856801
24.0280642347,41.6557981547,108.723116467
71.0187930938,58.3442018453,0.159856987535
25.3670073226,44.8870378493,108.755503944
69.6798500058,55.1129621507,0.12746951056
26.8593442774,48.114854642,108.779772471
68.1875130511,51.885145358,0.103200983357
28.4996993719,51.3063169804,108.797945137
66.5471579566,48.6936830196,0.0850283179824
30.2892649309,54.4484916424,108.811767677
64.7575923976,45.5515083576,0.0712057774653
32.2278951903,57.5285452446,108.822451782
62.8189621382,42.4714547554,0.0605216723309
34.3144456008,60.534876226,108.830879905
60.7324117276,39.465123774,0.0520935494966
36.5421583632,63.4519309634,108.837759948
58.5046989652,36.5480690366,0.0452135063738
38.918467183,66.285066646,108.843693677
56.1283901454,33.714933354,0.0392797776215
41.4495496061,69.0383027204,108.84911143
53.5973077224,30.9616972796,0.033862024818
44.1276482758,71.7008529007,108.854226589
50.9192090527,28.2991470993,0.0287468661477
46.9060121849,74.2321282709,108.858924889
48.1408451436,25.7678717291,0.0240485660329
49.7303005009,76.5948915909,108.862988964
45.3165568275,23.4051084091,0.0199844910668
52.5736943894,78.7861996261,108.866346336
42.4731629391,21.2138003739,0.0166271186229
55.4571459536,80.8387238932,108.869288957
39.5897113749,19.1612761068,0.0136844978338
58.4094133878,82.7887007019,108.872093466
36.6374439407,17.2112992981,0.010879988344
61.3958553316,84.6297718027,108.874572922
33.6510019968,15.3702281973,0.00840053272754
64.3797420897,86.3549751677,108.876671864
30.6671152387,13.6450248323,0.00630159075666
67.3227278192,87.9578829338,108.87839207
27.7241295092,12.0421170662,0.0045813848785
70.1932067837,89.4401545336,108.879610649
24.8536505447,10.5598454664,0.00336280592669
72.9541958574,90.7998384495,108.880444927
22.092661471,9.20016155046,0.00252852762945
75.5735896118,92.036573319,108.881121122
19.4732677167,7.96342668096,0.0018523326599
78.0319637028,93.1552652358,108.881707617
17.0148936256,6.84473476422,0.0012658377048
80.2955886271,94.1529332297,108.882168968
14.7512687013,5.84706677031,0.000804486415916
82.3356469917,95.027386893,108.882457251
